,,,,,,,,,,,,,,,,,,,,"$7,084,000.00",,"$2,072,384.67","$5,000,000.00",,,,,,,,,AVG_GPY_%,0.00%,,8.00%,,,,,,,,,,,,,,,AVG_GPY_%,3.50%,,8.00%,,,,,โปะ+หุ้น,ผ่อน,"฿20,000.00",โปะ,"฿4,000.00",รวมจ่ายธนาคาร,"฿24,000.00",เก็บหุ้น,"฿4,000.00",รวมจ่ายต่อเดือน,"฿28,000.00",
Check,Year,อายุ,ปี,เดือน,Date,วัน,งวดที่,ปีที่,ผ่อนเริ่มต้น,เงินโปะ,จ่ายรวมต่อเดือน,ดอกเบี้ย %,ดอกเบี้ยจ่ายบาท,เงินต้นจ่าย,เงินต้นคงเหลือ_DCA_ทั้งหมด,ลดต้นรวม,จ่ายรวมดอกเบี้ย (ทั้งหมด),ดอกเบี้ยรวม,เงินต้นจ่ายรวม,ผ่อนต่อเดือน_โปะธรรมดา,ดอกเบี้ยต่อเดือน_โปะธรรมดา,เข้าต้นต่อเดือน_โปะธรรมดา,เงินต้นคงเหลือ_โปะธรรมดา,ผ่อนต่อเดือน_ไม่โปะ,ดอกเบี้ยต่อเดือน_ไม่โปะ,เข้าต้นต่อเดือน_ไม่โปะ,เงินต้นคงเหลือ_ไม่โปะ,,เก็บซื้อหุ้น DCA,เงินต้นไม่โต,ส่วนต่างการเติบโต,มุลค่าลงทุนรวม,Growth_%,มูลค่าหุ้นรวม_DCA100%,%_ปันผล,เงินปันผล,ปันผลทั้งปี,ปันผลเฉลี่ยต่อเดือน,,ผ่อนเริ่มต้น,เงินโปะ,จ่ายรวมต่อเดือน,ดอกเบี้ยจ่ายบาท,เงินต้นจ่าย,เงินต้นคงเหลือ_DCA_บางส่วน,,เก็บซื้อหุ้น DCA,เงินต้นไม่โต,ส่วนต่างการเติบโต,มุลค่าลงทุนรวม,Growth_%,มูลค่าหุ้นรวม_DCA_บางส่วน,%_ปันผล,เงินปันผล,ปันผลทั้งปี,ปันผลเฉลี่ยต่อเดือน,,,,,,,,,,,,,
FALSE,2043,49,2586,1,2586/1,31,205,18,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿6,338.87","฿13,661.13","฿2,118,770.50","-฿13,661.13","฿5,203,232.00","฿2,322,002.43","฿2,881,229.50","฿28,000.00","฿3,765.54","฿24,234.46","฿1,242,514.19","฿20,000.00","฿10,388.99","฿9,611.01","฿3,485,301.90",,"฿8,000.00","฿1,640,000.00",฿0.00,"฿1,640,000.00",0.00%,"฿1,640,000.00",0.00%,฿0.00,,,,"฿20,000.00","฿4,000.00","฿24,000.00","฿5,052.21","฿18,947.79","฿1,680,642.35",,"฿4,000.00","฿820,000.00",฿0.00,"฿820,000.00",0.00%,"฿820,000.00",0.00%,฿0.00,,,,,,,,,,,,,,,
FALSE,2043,49,2586,2,2586/2,28,206,18,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿5,688.75","฿14,311.25","฿2,104,459.26","-฿14,311.25","฿5,223,232.00","฿2,327,691.18","฿2,895,540.74","฿28,000.00","฿3,336.07","฿24,663.93","฿1,217,850.25","฿20,000.00","฿9,357.80","฿10,642.20","฿3,474,659.70",,"฿8,000.00","฿1,648,000.00",฿0.00,"฿1,648,000.00",0.00%,"฿1,648,000.00",,฿0.00,,,,"฿20,000.00","฿4,000.00","฿24,000.00","฿4,512.41","฿19,487.59","฿1,661,154.76",,"฿4,000.00","฿824,000.00",฿0.00,"฿824,000.00",0.00%,"฿824,000.00",,฿0.00,,,,,,,,,,,,,,,
FALSE,2043,49,2586,3,2586/3,31,207,18,"฿20,000.00","฿79,488.00","฿99,488.00",3.50%,"฿6,255.72","฿93,232.28","฿2,011,226.98","-฿93,232.28","฿5,322,720.00","฿2,333,946.90","฿2,988,773.02","฿28,000.00","฿3,620.19","฿24,379.81","฿1,193,470.44","฿20,000.00","฿10,328.78","฿9,671.22","฿3,464,988.48",,"฿8,000.00","฿1,656,000.00",฿0.00,"฿1,656,000.00",0.00%,"฿1,656,000.00",4.80%,"฿79,488.00",,,,"฿20,000.00","฿43,744.00","฿63,744.00","฿4,937.95","฿58,806.05","฿1,602,348.71",,"฿4,000.00","฿828,000.00",฿0.00,"฿828,000.00",0.00%,"฿828,000.00",4.80%,"฿39,744.00",,,,,,,,,,,,,,,
FALSE,2043,49,2586,4,2586/4,30,208,18,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿5,785.72","฿14,214.28","฿1,997,012.70","-฿14,214.28","฿5,342,720.00","฿2,339,732.62","฿3,002,987.30","฿28,000.00","฿3,433.27","฿24,566.73","฿1,168,903.71","฿20,000.00","฿9,967.78","฿10,032.22","฿3,454,956.26",,"฿8,000.00","฿1,664,000.00",฿0.00,"฿1,664,000.00",0.00%,"฿1,664,000.00",,฿0.00,,,,"฿20,000.00","฿4,000.00","฿24,000.00","฿4,609.50","฿19,390.50","฿1,582,958.21",,"฿4,000.00","฿832,000.00",฿0.00,"฿832,000.00",0.00%,"฿832,000.00",,฿0.00,,,,,,,,,,,,,,,
FALSE,2043,49,2586,5,2586/5,31,209,18,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿5,936.33","฿14,063.67","฿1,982,949.03","-฿14,063.67","฿5,362,720.00","฿2,345,668.95","฿3,017,050.97","฿28,000.00","฿3,474.69","฿24,525.31","฿1,144,378.40","฿20,000.00","฿10,270.21","฿9,729.79","฿3,445,226.47",,"฿8,000.00","฿1,672,000.00",฿0.00,"฿1,672,000.00",0.00%,"฿1,672,000.00",,฿0.00,,,,"฿20,000.00","฿4,000.00","฿24,000.00","฿4,705.51","฿19,294.49","฿1,563,663.71",,"฿4,000.00","฿836,000.00",฿0.00,"฿836,000.00",0.00%,"฿836,000.00",,฿0.00,,,,,,,,,,,,,,,
FALSE,2043,49,2586,6,2586/6,30,210,18,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿5,704.37","฿14,295.63","฿1,968,653.40","-฿14,295.63","฿5,382,720.00","฿2,351,373.32","฿3,031,346.60","฿28,000.00","฿3,292.05","฿24,707.95","฿1,119,670.44","฿20,000.00","฿9,910.93","฿10,089.07","฿3,435,137.40",,"฿8,000.00","฿1,680,000.00",฿0.00,"฿1,680,000.00",0.00%,"฿1,680,000.00",,฿0.00,,,,"฿20,000.00","฿4,000.00","฿24,000.00","฿4,498.21","฿19,501.79","฿1,544,161.92",,"฿4,000.00","฿840,000.00",฿0.00,"฿840,000.00",0.00%,"฿840,000.00",,฿0.00,,,,,,,,,,,,,,,
FALSE,2043,49,2586,7,2586/7,31,211,18,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿5,852.02","฿14,147.98","฿1,954,505.42","-฿14,147.98","฿5,402,720.00","฿2,357,225.34","฿3,045,494.58","฿28,000.00","฿3,328.34","฿24,671.66","฿1,094,998.78","฿20,000.00","฿10,211.30","฿9,788.70","฿3,425,348.70",,"฿8,000.00","฿1,688,000.00",฿0.00,"฿1,688,000.00",0.00%,"฿1,688,000.00",,฿0.00,,,,"฿20,000.00","฿4,000.00","฿24,000.00","฿4,590.18","฿19,409.82","฿1,524,752.10",,"฿4,000.00","฿844,000.00",฿0.00,"฿844,000.00",0.00%,"฿844,000.00",,฿0.00,,,,,,,,,,,,,,,
FALSE,2043,49,2586,8,2586/8,31,212,18,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿5,809.97","฿14,190.03","฿1,940,315.39","-฿14,190.03","฿5,422,720.00","฿2,363,035.31","฿3,059,684.61","฿28,000.00","฿3,255.00","฿24,745.00","฿1,070,253.78","฿20,000.00","฿10,182.20","฿9,817.80","฿3,415,530.90",,"฿8,000.00","฿1,696,000.00",฿0.00,"฿1,696,000.00",0.00%,"฿1,696,000.00",,฿0.00,,,,"฿20,000.00","฿4,000.00","฿24,000.00","฿4,532.48","฿19,467.52","฿1,505,284.58",,"฿4,000.00","฿848,000.00",฿0.00,"฿848,000.00",0.00%,"฿848,000.00",,฿0.00,,,,,,,,,,,,,,,
FALSE,2043,49,2586,9,2586/9,30,213,18,"฿20,000.00","฿54,528.00","฿74,528.00",3.50%,"฿5,581.73","฿68,946.27","฿1,871,369.12","-฿68,946.27","฿5,497,248.00","฿2,368,617.04","฿3,128,630.88","฿28,000.00","฿3,078.81","฿24,921.19","฿1,045,332.59","฿20,000.00","฿9,825.50","฿10,174.50","฿3,405,356.40",,"฿8,000.00","฿1,704,000.00",฿0.00,"฿1,704,000.00",0.00%,"฿1,704,000.00",3.20%,"฿54,528.00",,,,"฿20,000.00","฿31,264.00","฿51,264.00","฿4,330.27","฿46,933.73","฿1,458,350.85",,"฿4,000.00","฿852,000.00",฿0.00,"฿852,000.00",0.00%,"฿852,000.00",3.20%,"฿27,264.00",,,,,,,,,,,,,,,
FALSE,2043,49,2586,10,2586/10,31,214,18,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿5,562.84","฿14,437.16","฿1,856,931.96","-฿14,437.16","฿5,517,248.00","฿2,374,179.88","฿3,143,068.04","฿28,000.00","฿3,107.36","฿24,892.64","฿1,020,439.95","฿20,000.00","฿10,122.77","฿9,877.23","฿3,395,479.17",,"฿8,000.00","฿1,712,000.00",฿0.00,"฿1,712,000.00",0.00%,"฿1,712,000.00",,฿0.00,,,,"฿20,000.00","฿4,000.00","฿24,000.00","฿4,335.10","฿19,664.90","฿1,438,685.95",,"฿4,000.00","฿856,000.00",฿0.00,"฿856,000.00",0.00%,"฿856,000.00",,฿0.00,,,,,,,,,,,,,,,
FALSE,2043,49,2586,11,2586/11,30,215,18,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿5,341.86","฿14,658.14","฿1,842,273.82","-฿14,658.14","฿5,537,248.00","฿2,379,521.74","฿3,157,726.18","฿28,000.00","฿2,935.51","฿25,064.49","฿995,375.46","฿20,000.00","฿9,767.82","฿10,232.18","฿3,385,246.98",,"฿8,000.00","฿1,720,000.00",฿0.00,"฿1,720,000.00",0.00%,"฿1,720,000.00",,฿0.00,,,,"฿20,000.00","฿4,000.00","฿24,000.00","฿4,138.69","฿19,861.31","฿1,418,824.64",,"฿4,000.00","฿860,000.00",฿0.00,"฿860,000.00",0.00%,"฿860,000.00",,฿0.00,,,,,,,,,,,,,,,
FALSE,2043,49,2586,12,2586/12,31,216,18,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿5,476.35","฿14,523.65","฿1,827,750.17","-฿14,523.65","฿5,557,248.00","฿2,384,998.09","฿3,172,249.83","฿28,000.00","฿2,958.86","฿25,041.14","฿970,334.31","฿20,000.00","฿10,062.99","฿9,937.01","฿3,375,309.98",,"฿8,000.00","฿1,728,000.00",฿0.00,"฿1,728,000.00",0.00%,"฿1,728,000.00",0.00%,฿0.00,"฿134,016.00","฿11,168.00",,"฿20,000.00","฿4,000.00","฿24,000.00","฿4,217.60","฿19,782.40","฿1,399,042.24",,"฿4,000.00","฿864,000.00",฿0.00,"฿864,000.00",0.00%,"฿864,000.00",0.00%,฿0.00,"฿67,008.00","฿5,584.00",,,,,,,,,,,,,
FALSE,2044,50,2587,1,2587/1,31,217,19,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿5,418.33","฿14,581.67","฿1,813,168.50","-฿14,581.67","฿5,577,248.00","฿2,390,416.42","฿3,186,831.50","฿28,000.00","฿2,876.54","฿25,123.46","฿945,210.85","฿20,000.00","฿10,033.46","฿9,966.54","฿3,365,343.43",,"฿8,000.00","฿1,736,000.00",฿0.00,"฿1,736,000.00",0.00%,"฿1,736,000.00",0.00%,฿0.00,,,,"฿20,000.00","฿4,000.00","฿24,000.00","฿4,147.43","฿19,852.57","฿1,379,189.67",,"฿4,000.00","฿868,000.00",฿0.00,"฿868,000.00",0.00%,"฿868,000.00",0.00%,฿0.00,,,,,,,,,,,,,,,
FALSE,2044,50,2587,2,2587/2,29,218,19,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿5,028.32","฿14,971.68","฿1,798,196.82","-฿14,971.68","฿5,597,248.00","฿2,395,444.74","฿3,201,803.18","฿28,000.00","฿2,621.28","฿25,378.72","฿919,832.13","฿20,000.00","฿9,358.42","฿10,641.58","฿3,354,701.86",,"฿8,000.00","฿1,744,000.00",฿0.00,"฿1,744,000.00",0.00%,"฿1,744,000.00",,฿0.00,,,,"฿20,000.00","฿4,000.00","฿24,000.00","฿3,824.80","฿20,175.20","฿1,359,014.48",,"฿4,000.00","฿872,000.00",฿0.00,"฿872,000.00",0.00%,"฿872,000.00",,฿0.00,,,,,,,,,,,,,,,
FALSE,2044,50,2587,3,2587/3,31,219,19,"฿20,000.00","฿84,096.00","฿104,096.00",3.50%,"฿5,330.72","฿98,765.28","฿1,699,431.54","-฿98,765.28","฿5,701,344.00","฿2,400,775.46","฿3,300,568.46","฿28,000.00","฿2,726.82","฿25,273.18","฿894,558.96","฿20,000.00","฿9,972.20","฿10,027.80","฿3,344,674.05",,"฿8,000.00","฿1,752,000.00",฿0.00,"฿1,752,000.00",0.00%,"฿1,752,000.00",4.80%,"฿84,096.00",,,,"฿20,000.00","฿46,048.00","฿66,048.00","฿4,028.77","฿62,019.23","฿1,296,995.25",,"฿4,000.00","฿876,000.00",฿0.00,"฿876,000.00",0.00%,"฿876,000.00",4.80%,"฿42,048.00",,,,,,,,,,,,,,,
FALSE,2044,50,2587,4,2587/4,30,220,19,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿4,875.42","฿15,124.58","฿1,684,306.96","-฿15,124.58","฿5,721,344.00","฿2,405,650.88","฿3,315,693.04","฿28,000.00","฿2,566.36","฿25,433.64","฿869,125.32","฿20,000.00","฿9,621.67","฿10,378.33","฿3,334,295.72",,"฿8,000.00","฿1,760,000.00",฿0.00,"฿1,760,000.00",0.00%,"฿1,760,000.00",,฿0.00,,,,"฿20,000.00","฿4,000.00","฿24,000.00","฿3,720.89","฿20,279.11","฿1,276,716.14",,"฿4,000.00","฿880,000.00",฿0.00,"฿880,000.00",0.00%,"฿880,000.00",,฿0.00,,,,,,,,,,,,,,,
FALSE,2044,50,2587,5,2587/5,31,221,19,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿4,993.10","฿15,006.90","฿1,669,300.05","-฿15,006.90","฿5,741,344.00","฿2,410,643.98","฿3,330,699.95","฿28,000.00","฿2,576.51","฿25,423.49","฿843,701.82","฿20,000.00","฿9,911.54","฿10,088.46","฿3,324,207.25",,"฿8,000.00","฿1,768,000.00",฿0.00,"฿1,768,000.00",0.00%,"฿1,768,000.00",,฿0.00,,,,"฿20,000.00","฿4,000.00","฿24,000.00","฿3,784.80","฿20,215.20","฿1,256,500.94",,"฿4,000.00","฿884,000.00",฿0.00,"฿884,000.00",0.00%,"฿884,000.00",,฿0.00,,,,,,,,,,,,,,,
FALSE,2044,50,2587,6,2587/6,30,222,19,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿4,788.98","฿15,211.02","฿1,654,089.03","-฿15,211.02","฿5,761,344.00","฿2,415,432.96","฿3,345,910.97","฿28,000.00","฿2,420.46","฿25,579.54","฿818,122.28","฿20,000.00","฿9,562.79","฿10,437.21","฿3,313,770.04",,"฿8,000.00","฿1,776,000.00",฿0.00,"฿1,776,000.00",0.00%,"฿1,776,000.00",,฿0.00,,,,"฿20,000.00","฿4,000.00","฿24,000.00","฿3,604.72","฿20,395.28","฿1,236,105.65",,"฿4,000.00","฿888,000.00",฿0.00,"฿888,000.00",0.00%,"฿888,000.00",,฿0.00,,,,,,,,,,,,,,,
FALSE,2044,50,2587,7,2587/7,31,223,19,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿4,903.52","฿15,096.48","฿1,638,992.54","-฿15,096.48","฿5,781,344.00","฿2,420,336.48","฿3,361,007.46","฿28,000.00","฿2,425.31","฿25,574.69","฿792,547.58","฿20,000.00","฿9,850.52","฿10,149.48","฿3,303,620.56",,"฿8,000.00","฿1,784,000.00",฿0.00,"฿1,784,000.00",0.00%,"฿1,784,000.00",,฿0.00,,,,"฿20,000.00","฿4,000.00","฿24,000.00","฿3,664.41","฿20,335.59","฿1,215,770.06",,"฿4,000.00","฿892,000.00",฿0.00,"฿892,000.00",0.00%,"฿892,000.00",,฿0.00,,,,,,,,,,,,,,,
FALSE,2044,50,2587,8,2587/8,31,224,19,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿4,858.76","฿15,141.24","฿1,623,851.31","-฿15,141.24","฿5,801,344.00","฿2,425,195.24","฿3,376,148.69","฿28,000.00","฿2,349.49","฿25,650.51","฿766,897.08","฿20,000.00","฿9,820.35","฿10,179.65","฿3,293,440.91",,"฿8,000.00","฿1,792,000.00",฿0.00,"฿1,792,000.00",0.00%,"฿1,792,000.00",,฿0.00,,,,"฿20,000.00","฿4,000.00","฿24,000.00","฿3,604.13","฿20,395.87","฿1,195,374.19",,"฿4,000.00","฿896,000.00",฿0.00,"฿896,000.00",0.00%,"฿896,000.00",,฿0.00,,,,,,,,,,,,,,,
FALSE,2044,50,2587,9,2587/9,30,225,19,"฿20,000.00","฿57,600.00","฿77,600.00",3.50%,"฿4,658.59","฿72,941.41","฿1,550,909.90","-฿72,941.41","฿5,878,944.00","฿2,429,853.83","฿3,449,090.10","฿28,000.00","฿2,200.11","฿25,799.89","฿741,097.19","฿20,000.00","฿9,474.28","฿10,525.72","฿3,282,915.20",,"฿8,000.00","฿1,800,000.00",฿0.00,"฿1,800,000.00",0.00%,"฿1,800,000.00",3.20%,"฿57,600.00",,,,"฿20,000.00","฿32,800.00","฿52,800.00","฿3,429.35","฿49,370.65","฿1,146,003.54",,"฿4,000.00","฿900,000.00",฿0.00,"฿900,000.00",0.00%,"฿900,000.00",3.20%,"฿28,800.00",,,,,,,,,,,,,,,
FALSE,2044,50,2587,10,2587/10,31,226,19,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿4,597.64","฿15,402.36","฿1,535,507.54","-฿15,402.36","฿5,898,944.00","฿2,434,451.47","฿3,464,492.46","฿28,000.00","฿2,196.97","฿25,803.03","฿715,294.16","฿20,000.00","฿9,758.80","฿10,241.20","฿3,272,674.00",,"฿8,000.00","฿1,808,000.00",฿0.00,"฿1,808,000.00",0.00%,"฿1,808,000.00",,฿0.00,,,,"฿20,000.00","฿4,000.00","฿24,000.00","฿3,397.31","฿20,602.69","฿1,125,400.85",,"฿4,000.00","฿904,000.00",฿0.00,"฿904,000.00",0.00%,"฿904,000.00",,฿0.00,,,,,,,,,,,,,,,
FALSE,2044,50,2587,11,2587/11,30,227,19,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿4,405.14","฿15,594.86","฿1,519,912.68","-฿15,594.86","฿5,918,944.00","฿2,438,856.61","฿3,480,087.32","฿28,000.00","฿2,052.07","฿25,947.93","฿689,346.23","฿20,000.00","฿9,414.54","฿10,585.46","฿3,262,088.54",,"฿8,000.00","฿1,816,000.00",฿0.00,"฿1,816,000.00",0.00%,"฿1,816,000.00",,฿0.00,,,,"฿20,000.00","฿4,000.00","฿24,000.00","฿3,228.61","฿20,771.39","฿1,104,629.46",,"฿4,000.00","฿908,000.00",฿0.00,"฿908,000.00",0.00%,"฿908,000.00",,฿0.00,,,,,,,,,,,,,,,
FALSE,2044,50,2587,12,2587/12,31,228,19,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿4,505.75","฿15,494.25","฿1,504,418.43","-฿15,494.25","฿5,938,944.00","฿2,443,362.36","฿3,495,581.57","฿28,000.00","฿2,043.55","฿25,956.45","฿663,389.79","฿20,000.00","฿9,696.89","฿10,303.11","฿3,251,785.43",,"฿8,000.00","฿1,824,000.00",฿0.00,"฿1,824,000.00",0.00%,"฿1,824,000.00",0.00%,฿0.00,"฿141,696.00","฿11,808.00",,"฿20,000.00","฿4,000.00","฿24,000.00","฿3,274.65","฿20,725.35","฿1,083,904.11",,"฿4,000.00","฿912,000.00",฿0.00,"฿912,000.00",0.00%,"฿912,000.00",0.00%,฿0.00,"฿70,848.00","฿5,904.00",,,,,,,,,,,,,
FALSE,2045,51,2588,1,2588/1,31,229,20,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿4,472.04","฿15,527.96","฿1,488,890.47","-฿15,527.96","฿5,958,944.00","฿2,447,834.40","฿3,511,109.53","฿28,000.00","฿1,971.99","฿26,028.01","฿637,361.78","฿20,000.00","฿9,666.27","฿10,333.73","฿3,241,451.70",,"฿8,000.00","฿1,832,000.00",฿0.00,"฿1,832,000.00",0.00%,"฿1,832,000.00",0.00%,฿0.00,,,,"฿20,000.00","฿4,000.00","฿24,000.00","฿3,222.02","฿20,777.98","฿1,063,126.13",,"฿4,000.00","฿916,000.00",฿0.00,"฿916,000.00",0.00%,"฿916,000.00",0.00%,฿0.00,,,,,,,,,,,,,,,
FALSE,2045,51,2588,2,2588/2,28,230,20,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿3,997.57","฿16,002.43","฿1,472,888.04","-฿16,002.43","฿5,978,944.00","฿2,451,831.97","฿3,527,111.96","฿28,000.00","฿1,711.27","฿26,288.73","฿611,073.05","฿20,000.00","฿8,703.08","฿11,296.92","฿3,230,154.78",,"฿8,000.00","฿1,840,000.00",฿0.00,"฿1,840,000.00",0.00%,"฿1,840,000.00",,฿0.00,,,,"฿20,000.00","฿4,000.00","฿24,000.00","฿2,854.42","฿21,145.58","฿1,041,980.55",,"฿4,000.00","฿920,000.00",฿0.00,"฿920,000.00",0.00%,"฿920,000.00",,฿0.00,,,,,,,,,,,,,,,
FALSE,2045,51,2588,3,2588/3,31,231,20,"฿20,000.00","฿88,704.00","฿108,704.00",3.50%,"฿4,378.31","฿104,325.69","฿1,368,562.35","-฿104,325.69","฿6,087,648.00","฿2,456,210.28","฿3,631,437.65","฿28,000.00","฿1,816.48","฿26,183.52","฿584,889.53","฿20,000.00","฿9,601.97","฿10,398.03","฿3,219,756.74",,"฿8,000.00","฿1,848,000.00",฿0.00,"฿1,848,000.00",0.00%,"฿1,848,000.00",4.80%,"฿88,704.00",,,,"฿20,000.00","฿48,352.00","฿68,352.00","฿3,097.39","฿65,254.61","฿976,725.94",,"฿4,000.00","฿924,000.00",฿0.00,"฿924,000.00",0.00%,"฿924,000.00",4.80%,"฿44,352.00",,,,,,,,,,,,,,,
FALSE,2045,51,2588,4,2588/4,30,232,20,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿3,936.96","฿16,063.04","฿1,352,499.31","-฿16,063.04","฿6,107,648.00","฿2,460,147.24","฿3,647,500.69","฿28,000.00","฿1,682.56","฿26,317.44","฿558,572.09","฿20,000.00","฿9,262.31","฿10,737.69","฿3,209,019.06",,"฿8,000.00","฿1,856,000.00",฿0.00,"฿1,856,000.00",0.00%,"฿1,856,000.00",,฿0.00,,,,"฿20,000.00","฿4,000.00","฿24,000.00","฿2,809.76","฿21,190.24","฿955,535.70",,"฿4,000.00","฿928,000.00",฿0.00,"฿928,000.00",0.00%,"฿928,000.00",,฿0.00,,,,,,,,,,,,,,,
FALSE,2045,51,2588,5,2588/5,31,233,20,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿4,020.44","฿15,979.56","฿1,336,519.76","-฿15,979.56","฿6,127,648.00","฿2,464,167.68","฿3,663,480.24","฿28,000.00","฿1,660.41","฿26,339.59","฿532,232.50","฿20,000.00","฿9,539.14","฿10,460.86","฿3,198,558.20",,"฿8,000.00","฿1,864,000.00",฿0.00,"฿1,864,000.00",0.00%,"฿1,864,000.00",,฿0.00,,,,"฿20,000.00","฿4,000.00","฿24,000.00","฿2,840.43","฿21,159.57","฿934,376.13",,"฿4,000.00","฿932,000.00",฿0.00,"฿932,000.00",0.00%,"฿932,000.00",,฿0.00,,,,,,,,,,,,,,,
FALSE,2045,51,2588,6,2588/6,30,234,20,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿3,844.78","฿16,155.22","฿1,320,364.54","-฿16,155.22","฿6,147,648.00","฿2,468,012.46","฿3,679,635.46","฿28,000.00","฿1,531.08","฿26,468.92","฿505,763.58","฿20,000.00","฿9,201.33","฿10,798.67","฿3,187,759.53",,"฿8,000.00","฿1,872,000.00",฿0.00,"฿1,872,000.00",0.00%,"฿1,872,000.00",,฿0.00,,,,"฿20,000.00","฿4,000.00","฿24,000.00","฿2,687.93","฿21,312.07","฿913,064.06",,"฿4,000.00","฿936,000.00",฿0.00,"฿936,000.00",0.00%,"฿936,000.00",,฿0.00,,,,,,,,,,,,,,,
FALSE,2045,51,2588,7,2588/7,31,235,20,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿3,924.92","฿16,075.08","฿1,304,289.46","-฿16,075.08","฿6,167,648.00","฿2,471,937.38","฿3,695,710.54","฿28,000.00","฿1,503.43","฿26,496.57","฿479,267.02","฿20,000.00","฿9,475.94","฿10,524.06","฿3,177,235.47",,"฿8,000.00","฿1,880,000.00",฿0.00,"฿1,880,000.00",0.00%,"฿1,880,000.00",,฿0.00,,,,"฿20,000.00","฿4,000.00","฿24,000.00","฿2,714.18","฿21,285.82","฿891,778.24",,"฿4,000.00","฿940,000.00",฿0.00,"฿940,000.00",0.00%,"฿940,000.00",,฿0.00,,,,,,,,,,,,,,,
FALSE,2045,51,2588,8,2588/8,31,236,20,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿3,877.13","฿16,122.87","฿1,288,166.59","-฿16,122.87","฿6,187,648.00","฿2,475,814.51","฿3,711,833.41","฿28,000.00","฿1,424.67","฿26,575.33","฿452,691.69","฿20,000.00","฿9,444.66","฿10,555.34","฿3,166,680.13",,"฿8,000.00","฿1,888,000.00",฿0.00,"฿1,888,000.00",0.00%,"฿1,888,000.00",,฿0.00,,,,"฿20,000.00","฿4,000.00","฿24,000.00","฿2,650.90","฿21,349.10","฿870,429.14",,"฿4,000.00","฿944,000.00",฿0.00,"฿944,000.00",0.00%,"฿944,000.00",,฿0.00,,,,,,,,,,,,,,,
FALSE,2045,51,2588,9,2588/9,30,237,20,"฿20,000.00","฿60,672.00","฿80,672.00",3.50%,"฿3,705.68","฿76,966.32","฿1,211,200.28","-฿76,966.32","฿6,268,320.00","฿2,479,520.19","฿3,788,799.72","฿28,000.00","฿1,302.26","฿26,697.74","฿425,993.95","฿20,000.00","฿9,109.63","฿10,890.37","฿3,155,789.76",,"฿8,000.00","฿1,896,000.00",฿0.00,"฿1,896,000.00",0.00%,"฿1,896,000.00",3.20%,"฿60,672.00",,,,"฿20,000.00","฿34,336.00","฿54,336.00","฿2,503.97","฿51,832.03","฿818,597.11",,"฿4,000.00","฿948,000.00",฿0.00,"฿948,000.00",0.00%,"฿948,000.00",3.20%,"฿30,336.00",,,,,,,,,,,,,,,
FALSE,2045,51,2588,10,2588/10,31,238,20,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿3,600.42","฿16,399.58","฿1,194,800.70","-฿16,399.58","฿6,288,320.00","฿2,483,120.61","฿3,805,199.30","฿28,000.00","฿1,266.31","฿26,733.69","฿399,260.26","฿20,000.00","฿9,380.91","฿10,619.09","฿3,145,170.67",,"฿8,000.00","฿1,904,000.00",฿0.00,"฿1,904,000.00",0.00%,"฿1,904,000.00",,฿0.00,,,,"฿20,000.00","฿4,000.00","฿24,000.00","฿2,433.36","฿21,566.64","฿797,030.48",,"฿4,000.00","฿952,000.00",฿0.00,"฿952,000.00",0.00%,"฿952,000.00",,฿0.00,,,,,,,,,,,,,,,
